rank,token,count,relative_frequency
168,##d,695,0.0006533784838234769
169,puerta,691,0.000649618032118018
170,cosas,683,0.0006420971287071003
171,mis,682,0.0006411570157807356
172,llegó,678,0.0006373965640752768
173,esposa,675,0.0006345762252961826
174,##ín,675,0.0006345762252961826
175,marido,674,0.0006336361123698179
176,aunque,671,0.0006308157735907238
177,otra,670,0.000629875660664359
178,así,658,0.0006185943055479824
179,tarde,657,0.0006176541926216177
180,mucho,655,0.0006157739667688883
181,Mad,655,0.0006157739667688883
182,##ell,655,0.0006157739667688883
183,vieja,653,0.0006138937409161588
184,##ar,651,0.0006120135150634294
185,Los,651,0.0006120135150634294
186,sentía,646,0.0006073129504316059
187,vio,644,0.0006054327245788764
188,##ef,643,0.0006044926116525117
189,##iel,643,0.0006044926116525117
190,nena,642,0.000603552498726147
191,tener,641,0.0006026123857997823
192,mundo,636,0.0005979118211679587
193,estar,632,0.0005941513694624999
194,días,628,0.0005903909177570409
195,No,626,0.0005885106919043115
196,haciendo,623,0.0005856903531252174
197,hubo,612,0.0005753491109352055
198,unas,612,0.0005753491109352055
199,durante,612,0.0005753491109352055
200,entonces,608,0.0005715886592297467
201,tía,608,0.0005715886592297467
202,nuestra,605,0.0005687683204506525
203,Adrian,601,0.0005650078687451937
204,padres,596,0.0005603073041133701
205,##to,592,0.0005565468524079113
206,mirada,591,0.0005556067394815466
207,patio,590,0.0005546666265551819
208,momento,588,0.0005527864007024523
209,ellos,587,0.0005518462877760876
210,iba,586,0.0005509061748497229
211,tenían,584,0.0005490259489969935
212,cuenta,576,0.0005415050455860758
213,Hasta,576,0.0005415050455860758
214,venía,574,0.0005396248197333464
215,mirar,573,0.0005386847068069816
216,;,572,0.0005377445938806169
217,sino,568,0.0005339841421751581
218,tra,566,0.0005321039163224287
219,alguien,564,0.0005302236904696992
220,sangre,563,0.0005292835775433345
221,ropa,562,0.0005283434646169698
222,tuvo,559,0.0005255231258378757
223,Benjam,559,0.0005255231258378757
224,padre,557,0.0005236428999851462
225,quedó,556,0.0005227027870587815
226,Sil,549,0.0005161219965742285
227,##via,549,0.0005161219965742285
228,casi,547,0.000514241770721499
229,Y,546,0.0005133016577951343
230,perro,546,0.0005133016577951343
231,##ando,543,0.0005104813190160402
232,lado,538,0.0005057807543842166
233,Alicia,538,0.0005057807543842166
234,son,530,0.0004982598509732989
235,##c,529,0.0004973197380469342
236,madre,526,0.0004944993992678401
237,pudo,525,0.0004935592863414753
238,cómo,525,0.0004935592863414753
239,calle,525,0.0004935592863414753
240,mirando,521,0.0004897988346360165
241,tanto,519,0.0004879186087832871
242,mujeres,518,0.0004869784958569223
243,##ia,517,0.0004860383829305576
244,pasó,516,0.0004850982700041929
245,##l,516,0.0004850982700041929
246,Ella,513,0.00048227793122509875
247,solamente,513,0.00048227793122509875
248,contra,512,0.00048133781829873403
249,siguiente,511,0.0004803977053723693
250,manos,510,0.0004794575924460046
251,fueron,508,0.0004775773665932752
252,##ja,506,0.00047569714074054576
253,hora,503,0.0004728768019614516
254,silencio,501,0.0004709965761087222
255,sí,501,0.0004709965761087222
256,pasaba,498,0.00046817623732962806
257,toda,497,0.0004672361244032633
258,##z,496,0.0004662960114768986
259,hay,495,0.00046535589855053387
260,tiene,493,0.00046347567269780445
261,##ni,487,0.00045783499513961617
262,##eta,486,0.00045689488221325146
263,##ada,478,0.00044937397880233376
264,quiso,478,0.00044937397880233376
265,agua,476,0.0004474937529496043
266,instante,473,0.00044467341417051015
267,algún,473,0.00044467341417051015
268,dio,471,0.0004427931883177807
269,daba,470,0.000441853075391416
270,espejo,469,0.0004409129624650513
271,Por,465,0.00043715251075959245
272,sub,464,0.00043621239783322774
273,personas,464,0.00043621239783322774
274,nosotros,463,0.000435272284906863
275,piso,461,0.0004333920590541336
276,cos,460,0.0004324519461277689
277,cosa,459,0.0004315118332014042
278,sirvi,459,0.0004315118332014042
279,##í,459,0.0004315118332014042
280,Una,458,0.00043057172027503946
281,Hal,458,0.00043057172027503946
282,##cro,458,0.00043057172027503946
283,sabía,457,0.0004296316073486747
284,cuatro,456,0.00042869149442231
285,bosque,452,0.00042493104271685114
286,idiotas,451,0.0004239909297904864
287,fuera,447,0.0004202304780850276
288,##era,446,0.00041929036515866286
289,fin,443,0.0004164700263795687
290,llevar,441,0.0004145898005268393
291,ir,441,0.0004145898005268393
292,parecía,440,0.0004136496876004746
293,realidad,440,0.0004136496876004746
294,salía,437,0.00041082934882138045
295,forma,435,0.00040894912296865097
296,sido,435,0.00040894912296865097
297,idea,430,0.0004042485583368274
298,Hum,430,0.0004042485583368274
299,##bert,430,0.0004042485583368274
300,saber,426,0.00040048810663136856
301,terminó,425,0.00039954799370500385
302,medio,425,0.00039954799370500385
303,poder,424,0.00039860788077863914
304,última,423,0.0003976677678522744
305,Ma,423,0.0003976677678522744
306,##zzi,423,0.0003976677678522744
307,embargo,422,0.0003967276549259097
308,##lo,421,0.000395787541999545
309,##ca,421,0.000395787541999545
310,##das,421,0.000395787541999545
311,muerto,420,0.0003948474290731803
312,entender,417,0.00039202709029408615
313,decir,416,0.0003910869773677214
314,enseguida,416,0.0003910869773677214
315,par,413,0.00038826663858862725
316,preguntó,412,0.00038732652566226254
317,##ial,412,0.00038732652566226254
318,pie,411,0.0003863864127358978
319,habitación,409,0.0003845061868831684
320,fuerte,405,0.00038074573517770955
321,puso,403,0.0003788655093249801
322,manera,402,0.0003779253963986154
323,lejos,402,0.0003779253963986154
324,hace,402,0.0003779253963986154
325,hijo,402,0.0003779253963986154
326,tap,402,0.0003779253963986154
327,Así,401,0.0003769852834722507
328,##enta,399,0.0003751050576195213
329,fotógrafo,399,0.0003751050576195213
330,ante,398,0.00037416494469315656
331,invierno,397,0.00037322483176679185
332,preguntar,397,0.00037322483176679185
333,##e,395,0.0003713446059140624
334,parece,395,0.0003713446059140624
335,re,394,0.00037040449298769766
336,pobre,390,0.0003666440412822388
337,col,389,0.0003657039283558741
338,##aban,387,0.0003638237025031447
339,##ica,387,0.0003638237025031447
340,ideas,385,0.00036194347665041525
341,##dió,382,0.0003591231378713211
342,##ría,381,0.0003581830249449564
343,pronto,381,0.0003581830249449564
344,siete,380,0.0003572429120185917
345,siquiera,379,0.000356302799092227
346,va,377,0.00035442257323949755
347,hombres,376,0.00035348246031313284
348,pensar,373,0.00035066212153403865
349,##nos,371,0.0003487818956813092
350,pasado,371,0.0003487818956813092
351,seguía,369,0.0003469016698285798
352,##ma,368,0.0003459615569022151
353,perdido,368,0.0003459615569022151
354,nieve,366,0.00034408133104948566
355,amor,366,0.00034408133104948566
356,frente,366,0.00034408133104948566
357,mal,364,0.00034220110519675624
358,podían,359,0.0003375005405649327
359,imbécil,358,0.00033656042763856797
360,##an,356,0.00033468020178583854
361,segundo,356,0.00033468020178583854
362,este,356,0.00033468020178583854
363,Cel,356,0.00033468020178583854
364,mejor,353,0.00033185986300674435
365,sol,353,0.00033185986300674435
366,atención,351,0.0003299796371540149
367,bajo,351,0.0003299796371540149
368,tres,347,0.0003262191854485561
369,cielo,346,0.00032527907252219136
370,Entonces,346,0.00032527907252219136
371,ciudad,345,0.00032433895959582665
372,esos,342,0.0003215186208167325
373,tomar,342,0.0003215186208167325
374,médico,341,0.0003205785078903678
375,fla,340,0.0003196383949640031
376,punto,340,0.0003196383949640031
377,mayor,339,0.0003186982820376384
378,entró,339,0.0003186982820376384
379,cuarto,339,0.0003186982820376384
380,todavía,338,0.00031775816911127367
381,junto,338,0.00031775816911127367
382,atraves,336,0.00031587794325854424
383,cara,335,0.0003149378303321795
384,##tó,335,0.0003149378303321795
385,atrás,334,0.00031399771740581476
386,##ró,332,0.00031211749155308534
387,animal,332,0.00031211749155308534
388,car,331,0.0003111773786267206
389,ab,331,0.0003111773786267206
390,viento,331,0.0003111773786267206
391,termina,330,0.0003102372657003559
392,llegar,329,0.0003092971527739912
393,lugar,328,0.0003083570398476265
394,lentamente,325,0.00030553670106853235
395,amigo,325,0.00030553670106853235
396,gesto,325,0.00030553670106853235
397,árboles,324,0.00030459658814216764
398,Rub,324,0.00030459658814216764
399,misma,323,0.00030365647521580293
400,parte,323,0.00030365647521580293
401,volvieron,323,0.00030365647521580293
402,Luna,321,0.0003017762493630735
403,##co,321,0.0003017762493630735
404,haber,320,0.0003008361364367088
405,Todos,320,0.0003008361364367088
406,aquella,320,0.0003008361364367088
407,hotel,320,0.0003008361364367088
408,miedo,319,0.0002998960235103441
409,nuestras,318,0.00029895591058397937
410,##ón,318,0.00029895591058397937
411,patin,318,0.00029895591058397937
412,e,317,0.00029801579765761465
413,empezaron,317,0.00029801579765761465
414,ningún,317,0.00029801579765761465
415,Durante,317,0.00029801579765761465
416,color,316,0.00029707568473124994
417,miró,315,0.00029613557180488523
418,sea,315,0.00029613557180488523
419,##eron,314,0.00029519545887852046
420,ruido,314,0.00029519545887852046
421,adentro,313,0.00029425534595215575
422,hecho,312,0.00029331523302579104
423,unos,312,0.00029331523302579104
424,Pró,312,0.00029331523302579104
425,##pero,312,0.00029331523302579104
426,asom,311,0.0002923751200994263
427,hacía,311,0.0002923751200994263
428,volver,309,0.0002904948942466969
429,música,308,0.0002895547813203322
430,Un,308,0.0002895547813203322
431,linterna,307,0.0002886146683939675
432,podemos,306,0.00028767455546760277
433,finalmente,303,0.00028485421668850863
434,natural,303,0.00028485421668850863
435,raro,301,0.0002829739908357792
436,tocar,300,0.0002820338779094145
437,iban,300,0.0002820338779094145
438,X,298,0.00028015365205668507
439,dormir,298,0.00028015365205668507
440,##ton,298,0.00028015365205668507
441,alguna,297,0.00027921353913032035
442,Brasil,297,0.00027921353913032035
443,cartas,297,0.00027921353913032035
444,capa,296,0.00027827342620395564
445,capitán,296,0.00027827342620395564
446,trabajo,295,0.00027733331327759093
447,alegría,293,0.00027545308742486145
448,cobre,293,0.00027545308742486145
449,tampoco,292,0.00027451297449849674
450,almoh,292,0.00027451297449849674
451,##sa,291,0.00027357286157213203
452,habitaciones,290,0.0002726327486457673
453,sola,290,0.0002726327486457673
454,sintió,290,0.0002726327486457673
455,dice,289,0.0002716926357194026
456,dar,288,0.0002707525227930379
457,mamá,288,0.0002707525227930379
458,##ga,288,0.0002707525227930379
459,Lo,287,0.0002698124098666732
460,##ito,287,0.0002698124098666732
461,##vía,287,0.0002698124098666732
462,Ne,287,0.0002698124098666732
463,cierto,286,0.00026887229694030847
464,pedir,286,0.00026887229694030847
465,tomó,286,0.00026887229694030847
466,ve,286,0.00026887229694030847
467,apenas,284,0.00026699207108757904
468,pis,284,0.00026699207108757904
469,can,284,0.00026699207108757904
470,leer,283,0.00026605195816121433
471,##eda,283,0.00026605195816121433
472,final,282,0.0002651118452348496
473,quizá,282,0.0002651118452348496
474,brazo,282,0.0002651118452348496
475,ta,282,0.0002651118452348496
476,llegaba,282,0.0002651118452348496
477,número,282,0.0002651118452348496
478,verdad,281,0.0002641717323084849
479,tún,281,0.0002641717323084849
480,Mientras,281,0.0002641717323084849
481,levantó,281,0.0002641717323084849
482,justo,281,0.0002641717323084849
483,primer,281,0.0002641717323084849
484,delicada,280,0.0002632316193821202
485,##les,280,0.0002632316193821202
486,visitar,280,0.0002632316193821202
487,##tita,280,0.0002632316193821202
488,mí,279,0.0002622915064557555
489,ventana,279,0.0002622915064557555
490,papá,279,0.0002622915064557555
491,historia,278,0.00026135139352939077
492,cualquier,278,0.00026135139352939077
493,Era,278,0.00026135139352939077
494,##ción,277,0.00026041128060302606
495,algunos,275,0.00025853105475029663
496,circo,275,0.00025853105475029663
497,A,274,0.00025759094182393186
498,hacia,274,0.00025759094182393186
499,pelo,274,0.00025759094182393186
500,pensaba,273,0.00025665082889756715
501,cambia,273,0.00025665082889756715
502,siguió,273,0.00025665082889756715
503,pensamiento,273,0.00025665082889756715
504,##as,272,0.00025571071597120244
505,además,272,0.00025571071597120244
506,llevaron,272,0.00025571071597120244
507,quería,272,0.00025571071597120244
508,naturaleza,271,0.00025477060304483773
509,tapa,270,0.000253830490118473
510,aire,270,0.000253830490118473
511,Se,269,0.0002528903771921083
512,estamos,268,0.0002519502642657436
513,salir,268,0.0002519502642657436
514,##dido,268,0.0002519502642657436
515,ataúd,266,0.00025007003841301417
516,vivir,266,0.00025007003841301417
517,buscar,266,0.00025007003841301417
518,Eran,265,0.00024912992548664945
519,café,265,0.00024912992548664945
520,tipo,264,0.00024818981256028474
521,colores,264,0.00024818981256028474
522,minutos,264,0.00024818981256028474
523,hizo,263,0.00024724969963392003
524,explicación,262,0.0002463095867075553
525,morir,262,0.0002463095867075553
526,##va,262,0.0002463095867075553
527,##ra,262,0.0002463095867075553
528,puede,260,0.0002444293608548259
529,hablar,260,0.0002444293608548259
530,visto,260,0.0002444293608548259
531,gritó,259,0.00024348924792846115
532,Al,259,0.00024348924792846115
533,cerca,259,0.00024348924792846115
534,Chur,258,0.00024254913500209644
535,##chill,258,0.00024254913500209644
536,incluso,258,0.00024254913500209644
537,##é,258,0.00024254913500209644
538,pesar,258,0.00024254913500209644
539,nombre,258,0.00024254913500209644
540,quedar,257,0.00024160902207573173
541,funcionario,257,0.00024160902207573173
542,Aunque,256,0.00024066890914936702
543,muchas,256,0.00024066890914936702
544,##los,256,0.00024066890914936702
545,hoy,255,0.0002397287962230023
546,te,253,0.00023784857037027288
547,tal,253,0.00023784857037027288
548,pos,253,0.00023784857037027288
549,pensando,252,0.00023690845744390817
550,fondo,252,0.00023690845744390817
551,pudiera,251,0.00023596834451754346
552,boca,251,0.00023596834451754346
553,Es,251,0.00023596834451754346
554,Ahí,251,0.00023596834451754346
555,muerte,251,0.00023596834451754346
556,vista,250,0.00023502823159117874
557,espacio,250,0.00023502823159117874
558,podría,248,0.0002331480057384493
559,fuerza,248,0.0002331480057384493
560,cigarrillo,248,0.0002331480057384493
561,problemas,248,0.0002331480057384493
562,Sin,247,0.00023220789281208458
563,encontrar,247,0.00023220789281208458
564,an,247,0.00023220789281208458
565,apoyada,247,0.00023220789281208458
566,tarea,246,0.00023126777988571987
567,auto,246,0.00023126777988571987
568,bate,246,0.00023126777988571987
569,bolsillo,244,0.00022938755403299044
570,##jo,244,0.00022938755403299044
571,blanco,244,0.00022938755403299044
